Data fit to <COOP> functional form

fit temperature range in [443,433]

xData (#.=2)
[[443.000000],[433.000000]]

yData (#.=2)
[-6.656930,-6.290290]

stop condition:
intial coeffs = -12 1000 1 0.1 
scale  = -12 1000 1 0.1 
bndl   = -20 0 -500 -1000 
bndu   = 20 1e+06 500 1000 
epsf   = 0
epsx   = 1e-10
maxits = 100000

-------------------------------------
Tg_extrp [@(100)timeUnit] 287.52
m_extrp [@Tg_extrp] 24.8131
-------------------------------------

Operating Mode: F

fit info 2
(relative step is no more than EpsX.)

internal iterations = 32
time used = 0 seconds

fit coeffs
-20 5292.23 3.69693 0.206031 

fit coeffs error
0 0 0 0 

Statistics
===================================
R^2 (coefficient of determination) 
1 (1 cycles)

RMS error 
4.44089e-15

average error 
4.44089e-15

average relative error 
6.8655e-16

maximum error 
4.44089e-15
===================================


T  log(tau_org) log10(tauFit_fit) ErrCurve  
=========================================== 
443 -6.65693 -6.65693 0
433 -6.29029 -6.29029 0


1000/T  log(tau_org) log10(tauFit_fit) ErrCurve 
=========================================== 
2.25734 -6.65693 -6.65693 0
2.30947 -6.29029 -6.29029 0



T  log10(tauFit_fit)             
=================================
443 -6.65693
442.845 -6.65136
442.689 -6.64578
442.534 -6.64021
442.378 -6.63462
442.223 -6.62904
442.067 -6.62345
441.912 -6.61785
441.756 -6.61225
441.601 -6.60665
441.445 -6.60104
441.29 -6.59543
441.134 -6.58982
440.979 -6.5842
440.823 -6.57857
440.668 -6.57295
440.512 -6.56731
440.357 -6.56168
440.201 -6.55604
440.046 -6.5504
439.89 -6.54475
439.735 -6.5391
439.579 -6.53344
439.424 -6.52778
439.268 -6.52212
439.113 -6.51645
438.958 -6.51078
438.802 -6.5051
438.647 -6.49942
438.491 -6.49374
438.336 -6.48805
438.18 -6.48235
438.025 -6.47666
437.869 -6.47096
437.714 -6.46525
437.558 -6.45954
437.403 -6.45383
437.247 -6.44811
437.092 -6.44239
436.936 -6.43666
436.781 -6.43093
436.625 -6.4252
436.47 -6.41946
436.314 -6.41372
436.159 -6.40797
436.003 -6.40222
435.848 -6.39646
435.692 -6.3907
435.537 -6.38494
435.382 -6.37917
435.226 -6.3734
435.071 -6.36762
434.915 -6.36184
434.76 -6.35606
434.604 -6.35027
434.449 -6.34447
434.293 -6.33868
434.138 -6.33287
433.982 -6.32707
433.827 -6.32126
433.671 -6.31544
433.516 -6.30962
433.36 -6.3038
433.205 -6.29797
433.049 -6.29214
432.894 -6.2863
432.738 -6.28046
432.583 -6.27462
432.427 -6.26877
432.272 -6.26292
432.116 -6.25706
431.961 -6.2512
431.805 -6.24533
431.65 -6.23946
431.495 -6.23359
431.339 -6.22771
431.184 -6.22182
431.028 -6.21593
430.873 -6.21004
430.717 -6.20415
430.562 -6.19824
430.406 -6.19234
430.251 -6.18643
430.095 -6.18052
429.94 -6.1746
429.784 -6.16867
429.629 -6.16275
429.473 -6.15682
429.318 -6.15088
429.162 -6.14494
429.007 -6.13899
428.851 -6.13304
428.696 -6.12709
428.54 -6.12113
428.385 -6.11517
428.229 -6.1092
428.074 -6.10323
427.918 -6.09726
427.763 -6.09128
427.608 -6.08529
427.452 -6.0793
427.297 -6.07331
427.141 -6.06731
426.986 -6.06131
426.83 -6.0553
426.675 -6.04929
426.519 -6.04327
426.364 -6.03725
426.208 -6.03123
426.053 -6.0252
425.897 -6.01916
425.742 -6.01313
425.586 -6.00708
425.431 -6.00104
425.275 -5.99498
425.12 -5.98893
424.964 -5.98287
424.809 -5.9768
424.653 -5.97073
424.498 -5.96465
424.342 -5.95858
424.187 -5.95249
424.031 -5.9464
423.876 -5.94031
423.721 -5.93421
423.565 -5.92811
423.41 -5.922
423.254 -5.91589
423.099 -5.90978
422.943 -5.90366
422.788 -5.89753
422.632 -5.8914
422.477 -5.88527
422.321 -5.87913
422.166 -5.87298
422.01 -5.86684
421.855 -5.86068
421.699 -5.85453
421.544 -5.84836
421.388 -5.8422
421.233 -5.83603
421.077 -5.82985
420.922 -5.82367
420.766 -5.81748
420.611 -5.81129
420.455 -5.8051
420.3 -5.7989
420.145 -5.79269
419.989 -5.78649
419.834 -5.78027
419.678 -5.77405
419.523 -5.76783
419.367 -5.7616
419.212 -5.75537
419.056 -5.74913
418.901 -5.74289
418.745 -5.73665
418.59 -5.73039
418.434 -5.72414
418.279 -5.71788
418.123 -5.71161
417.968 -5.70534
417.812 -5.69907
417.657 -5.69279
417.501 -5.6865
417.346 -5.68021
417.19 -5.67392
417.035 -5.66762
416.879 -5.66131
416.724 -5.65501
416.568 -5.64869
416.413 -5.64237
416.258 -5.63605
416.102 -5.62972
415.947 -5.62339
415.791 -5.61705
415.636 -5.61071
415.48 -5.60436
415.325 -5.59801
415.169 -5.59165
415.014 -5.58529
414.858 -5.57892
414.703 -5.57255
414.547 -5.56618
414.392 -5.55979
414.236 -5.55341
414.081 -5.54702
413.925 -5.54062
413.77 -5.53422
413.614 -5.52781
413.459 -5.5214
413.303 -5.51499
413.148 -5.50857
412.992 -5.50214
412.837 -5.49571
412.681 -5.48927
412.526 -5.48283
412.371 -5.47639
412.215 -5.46994
412.06 -5.46348
411.904 -5.45702
411.749 -5.45056
411.593 -5.44409
411.438 -5.43761
411.282 -5.43113
411.127 -5.42464
410.971 -5.41815
410.816 -5.41166
410.66 -5.40516
410.505 -5.39865
410.349 -5.39214
410.194 -5.38563
410.038 -5.37911
409.883 -5.37258
409.727 -5.36605
409.572 -5.35951
409.416 -5.35297
409.261 -5.34643
409.105 -5.33987
408.95 -5.33332
408.795 -5.32676
408.639 -5.32019
408.484 -5.31362
408.328 -5.30704
408.173 -5.30046
408.017 -5.29387
407.862 -5.28728
407.706 -5.28069
407.551 -5.27408
407.395 -5.26748
407.24 -5.26086
407.084 -5.25425
406.929 -5.24762
406.773 -5.241
406.618 -5.23436
406.462 -5.22772
406.307 -5.22108
406.151 -5.21443
405.996 -5.20778
405.84 -5.20112
405.685 -5.19445
405.529 -5.18778
405.374 -5.18111
405.218 -5.17443
405.063 -5.16774
404.908 -5.16105
404.752 -5.15436
404.597 -5.14766
404.441 -5.14095
404.286 -5.13424
404.13 -5.12752
403.975 -5.1208
403.819 -5.11407
403.664 -5.10734
403.508 -5.1006
403.353 -5.09386
403.197 -5.08711
403.042 -5.08036
402.886 -5.0736
402.731 -5.06683
402.575 -5.06006
402.42 -5.05329
402.264 -5.04651
402.109 -5.03972
401.953 -5.03293
401.798 -5.02613
401.642 -5.01933
401.487 -5.01252
401.331 -5.00571
401.176 -4.99889
401.021 -4.99207
400.865 -4.98524
400.71 -4.97841
400.554 -4.97157
400.399 -4.96472
400.243 -4.95787
400.088 -4.95101
399.932 -4.94415
399.777 -4.93729
399.621 -4.93041
399.466 -4.92354
399.31 -4.91665
399.155 -4.90976
398.999 -4.90287
398.844 -4.89597
398.688 -4.88906
398.533 -4.88215
398.377 -4.87524
398.222 -4.86831
398.066 -4.86139
397.911 -4.85445
397.755 -4.84752
397.6 -4.84057
397.444 -4.83362
397.289 -4.82667
397.134 -4.81971
396.978 -4.81274
396.823 -4.80577
396.667 -4.79879
396.512 -4.79181
396.356 -4.78482
396.201 -4.77783
396.045 -4.77083
395.89 -4.76382
395.734 -4.75681
395.579 -4.74979
395.423 -4.74277
395.268 -4.73575
395.112 -4.72871
394.957 -4.72167
394.801 -4.71463
394.646 -4.70758
394.49 -4.70052
394.335 -4.69346
394.179 -4.68639
394.024 -4.67932
393.868 -4.67224
393.713 -4.66516
393.558 -4.65807
393.402 -4.65097
393.247 -4.64387
393.091 -4.63676
392.936 -4.62965
392.78 -4.62253
392.625 -4.6154
392.469 -4.60827
392.314 -4.60114
392.158 -4.594
392.003 -4.58685
391.847 -4.5797
391.692 -4.57254
391.536 -4.56537
391.381 -4.5582
391.225 -4.55102
391.07 -4.54384
390.914 -4.53665
390.759 -4.52946
390.603 -4.52226
390.448 -4.51505
390.292 -4.50784
390.137 -4.50062
389.981 -4.4934
389.826 -4.48617
389.671 -4.47894
389.515 -4.4717
389.36 -4.46445
389.204 -4.4572
389.049 -4.44994
388.893 -4.44267
388.738 -4.4354
388.582 -4.42812
388.427 -4.42084
388.271 -4.41355
388.116 -4.40626
387.96 -4.39896
387.805 -4.39165
387.649 -4.38434
387.494 -4.37702
387.338 -4.3697
387.183 -4.36237
387.027 -4.35503
386.872 -4.34769
386.716 -4.34034
386.561 -4.33299
386.405 -4.32563
386.25 -4.31826
386.094 -4.31089
385.939 -4.30351
385.784 -4.29612
385.628 -4.28873
385.473 -4.28134
385.317 -4.27393
385.162 -4.26653
385.006 -4.25911
384.851 -4.25169
384.695 -4.24426
384.54 -4.23683
384.384 -4.22939
384.229 -4.22194
384.073 -4.21449
383.918 -4.20703
383.762 -4.19957
383.607 -4.1921
383.451 -4.18462
383.296 -4.17714
383.14 -4.16965
382.985 -4.16216
382.829 -4.15466
382.674 -4.14715
382.518 -4.13964
382.363 -4.13212
382.207 -4.12459
382.052 -4.11706
381.897 -4.10952
381.741 -4.10197
381.586 -4.09442
381.43 -4.08687
381.275 -4.0793
381.119 -4.07173
380.964 -4.06416
380.808 -4.05657
380.653 -4.04899
380.497 -4.04139
380.342 -4.03379
380.186 -4.02618
380.031 -4.01857
379.875 -4.01095
379.72 -4.00332
379.564 -3.99569
379.409 -3.98805
379.253 -3.9804
379.098 -3.97275
378.942 -3.96509
378.787 -3.95743
378.631 -3.94975
378.476 -3.94208
378.321 -3.93439
378.165 -3.9267
378.01 -3.919
377.854 -3.9113
377.699 -3.90359
377.543 -3.89587
377.388 -3.88815
377.232 -3.88042
377.077 -3.87268
376.921 -3.86494
376.766 -3.85719
376.61 -3.84944
376.455 -3.84167
376.299 -3.83391
376.144 -3.82613
375.988 -3.81835
375.833 -3.81056
375.677 -3.80277
375.522 -3.79496
375.366 -3.78716
375.211 -3.77934
375.055 -3.77152
374.9 -3.76369
374.744 -3.75586
374.589 -3.74802
374.434 -3.74017
374.278 -3.73231
374.123 -3.72445
373.967 -3.71659
373.812 -3.70871
373.656 -3.70083
373.501 -3.69294
373.345 -3.68505
373.19 -3.67715
373.034 -3.66924
372.879 -3.66133
372.723 -3.6534
372.568 -3.64548
372.412 -3.63754
372.257 -3.6296
372.101 -3.62165
371.946 -3.6137
371.79 -3.60574
371.635 -3.59777
371.479 -3.58979
371.324 -3.58181
371.168 -3.57382
371.013 -3.56582
370.857 -3.55782
370.702 -3.54981
370.547 -3.5418
370.391 -3.53377
370.236 -3.52574
370.08 -3.51771
369.925 -3.50966
369.769 -3.50161
369.614 -3.49355
369.458 -3.48549
369.303 -3.47742
369.147 -3.46934
368.992 -3.46126
368.836 -3.45316
368.681 -3.44506
368.525 -3.43696
368.37 -3.42885
368.214 -3.42073
368.059 -3.4126
367.903 -3.40447
367.748 -3.39632
367.592 -3.38818
367.437 -3.38002
367.281 -3.37186
367.126 -3.36369
366.971 -3.35551
366.815 -3.34733
366.66 -3.33914
366.504 -3.33094
366.349 -3.32274
366.193 -3.31453
366.038 -3.30631
365.882 -3.29808
365.727 -3.28985
365.571 -3.28161
365.416 -3.27337
365.26 -3.26511
365.105 -3.25685
364.949 -3.24858
364.794 -3.24031
364.638 -3.23202
364.483 -3.22373
364.327 -3.21544
364.172 -3.20713
364.016 -3.19882
363.861 -3.1905
363.705 -3.18218
363.55 -3.17384
363.394 -3.1655
363.239 -3.15715
363.084 -3.1488
362.928 -3.14044
362.773 -3.13207
362.617 -3.12369
362.462 -3.11531
362.306 -3.10691
362.151 -3.09851
361.995 -3.09011
361.84 -3.08169
361.684 -3.07327
361.529 -3.06485
361.373 -3.05641
361.218 -3.04797
361.062 -3.03952
360.907 -3.03106
360.751 -3.02259
360.596 -3.01412
360.44 -3.00564
360.285 -2.99715
360.129 -2.98866
359.974 -2.98015
359.818 -2.97164
359.663 -2.96313
359.507 -2.9546
359.352 -2.94607
359.197 -2.93753
359.041 -2.92898
358.886 -2.92043
358.73 -2.91186
358.575 -2.90329
358.419 -2.89472
358.264 -2.88613
358.108 -2.87754
357.953 -2.86894
357.797 -2.86033
357.642 -2.85171
357.486 -2.84309
357.331 -2.83446
357.175 -2.82582
357.02 -2.81718
356.864 -2.80852
356.709 -2.79986
356.553 -2.79119
356.398 -2.78251
356.242 -2.77383
356.087 -2.76514
355.931 -2.75644
355.776 -2.74773
355.62 -2.73901
355.465 -2.73029
355.31 -2.72156
355.154 -2.71282
354.999 -2.70407
354.843 -2.69532
354.688 -2.68656
354.532 -2.67779
354.377 -2.66901
354.221 -2.66022
354.066 -2.65143
353.91 -2.64263
353.755 -2.63382
353.599 -2.625
353.444 -2.61618
353.288 -2.60734
353.133 -2.5985
352.977 -2.58966
352.822 -2.5808
352.666 -2.57193
352.511 -2.56306
352.355 -2.55418
352.2 -2.54529
352.044 -2.5364
351.889 -2.52749
351.734 -2.51858
351.578 -2.50966
351.423 -2.50073
351.267 -2.49179
351.112 -2.48285
350.956 -2.4739
350.801 -2.46494
350.645 -2.45597
350.49 -2.44699
350.334 -2.43801
350.179 -2.42901
350.023 -2.42001
349.868 -2.411
349.712 -2.40199
349.557 -2.39296
349.401 -2.38393
349.246 -2.37488
349.09 -2.36583
348.935 -2.35678
348.779 -2.34771
348.624 -2.33863
348.468 -2.32955
348.313 -2.32046
348.157 -2.31136
348.002 -2.30225
347.847 -2.29314
347.691 -2.28401
347.536 -2.27488
347.38 -2.26574
347.225 -2.25659
347.069 -2.24743
346.914 -2.23827
346.758 -2.22909
346.603 -2.21991
346.447 -2.21072
346.292 -2.20152
346.136 -2.19231
345.981 -2.1831
345.825 -2.17387
345.67 -2.16464
345.514 -2.1554
345.359 -2.14615
345.203 -2.13689
345.048 -2.12762
344.892 -2.11835
344.737 -2.10906
344.581 -2.09977
344.426 -2.09047
344.27 -2.08116
344.115 -2.07184
343.96 -2.06252
343.804 -2.05318
343.649 -2.04384
343.493 -2.03449
343.338 -2.02513
343.182 -2.01576
343.027 -2.00638
342.871 -1.99699
342.716 -1.9876
342.56 -1.97819
342.405 -1.96878
342.249 -1.95936
342.094 -1.94993
341.938 -1.94049
341.783 -1.93104
341.627 -1.92159
341.472 -1.91212
341.316 -1.90265
341.161 -1.89316
341.005 -1.88367
340.85 -1.87417
340.694 -1.86466
340.539 -1.85515
340.384 -1.84562
340.228 -1.83609
340.073 -1.82654
339.917 -1.81699
339.762 -1.80743
339.606 -1.79786
339.451 -1.78828
339.295 -1.77869
339.14 -1.76909
338.984 -1.75948
338.829 -1.74987
338.673 -1.74024
338.518 -1.73061
338.362 -1.72097
338.207 -1.71132
338.051 -1.70166
337.896 -1.69199
337.74 -1.68231
337.585 -1.67262
337.429 -1.66292
337.274 -1.65322
337.118 -1.6435
336.963 -1.63378
336.807 -1.62405
336.652 -1.6143
336.497 -1.60455
336.341 -1.59479
336.186 -1.58502
336.03 -1.57524
335.875 -1.56546
335.719 -1.55566
335.564 -1.54585
335.408 -1.53604
335.253 -1.52621
335.097 -1.51638
334.942 -1.50654
334.786 -1.49668
334.631 -1.48682
334.475 -1.47695
334.32 -1.46707
334.164 -1.45718
334.009 -1.44728
333.853 -1.43737
333.698 -1.42745
333.542 -1.41753
333.387 -1.40759
333.231 -1.39764
333.076 -1.38769
332.92 -1.37772
332.765 -1.36775
332.61 -1.35776
332.454 -1.34777
332.299 -1.33777
332.143 -1.32776
331.988 -1.31773
331.832 -1.3077
331.677 -1.29766
331.521 -1.28761
331.366 -1.27755
331.21 -1.26748
331.055 -1.2574
330.899 -1.24731
330.744 -1.23722
330.588 -1.22711
330.433 -1.21699
330.277 -1.20686
330.122 -1.19672
329.966 -1.18658
329.811 -1.17642
329.655 -1.16625
329.5 -1.15608
329.344 -1.14589
329.189 -1.1357
329.033 -1.12549
328.878 -1.11528
328.723 -1.10505
328.567 -1.09482
328.412 -1.08457
328.256 -1.07432
328.101 -1.06405
327.945 -1.05378
327.79 -1.0435
327.634 -1.0332
327.479 -1.0229
327.323 -1.01259
327.168 -1.00226
327.012 -0.991928
326.857 -0.981585
326.701 -0.971231
326.546 -0.960867
326.39 -0.950494
326.235 -0.94011
326.079 -0.929716
325.924 -0.919313
325.768 -0.908899
325.613 -0.898475
325.457 -0.888041
325.302 -0.877597
325.147 -0.867143
324.991 -0.856678
324.836 -0.846204
324.68 -0.835719
324.525 -0.825224
324.369 -0.814719
324.214 -0.804204
324.058 -0.793678
323.903 -0.783142
323.747 -0.772596
323.592 -0.76204
323.436 -0.751473
323.281 -0.740896
323.125 -0.730309
322.97 -0.719712
322.814 -0.709104
322.659 -0.698485
322.503 -0.687857
322.348 -0.677217
322.192 -0.666568
322.037 -0.655908
321.881 -0.645238
321.726 -0.634557
321.57 -0.623865
321.415 -0.613164
321.26 -0.602451
321.104 -0.591728
320.949 -0.580995
320.793 -0.570251
320.638 -0.559497
320.482 -0.548732
320.327 -0.537956
320.171 -0.52717
320.016 -0.516373
319.86 -0.505565
319.705 -0.494747
319.549 -0.483918
319.394 -0.473079
319.238 -0.462229
319.083 -0.451368
318.927 -0.440496
318.772 -0.429613
318.616 -0.41872
318.461 -0.407816
318.305 -0.396901
318.15 -0.385976
317.994 -0.375039
317.839 -0.364092
317.683 -0.353134
317.528 -0.342165
317.373 -0.331185
317.217 -0.320194
317.062 -0.309192
316.906 -0.29818
316.751 -0.287156
316.595 -0.276121
316.44 -0.265076
316.284 -0.254019
316.129 -0.242951
315.973 -0.231873
315.818 -0.220783
315.662 -0.209682
315.507 -0.19857
315.351 -0.187447
315.196 -0.176313
315.04 -0.165168
314.885 -0.154011
314.729 -0.142844
314.574 -0.131665
314.418 -0.120475
314.263 -0.109274
314.107 -0.0980613
313.952 -0.0868376
313.796 -0.0756026
313.641 -0.0643563
313.486 -0.0530988
313.33 -0.0418299
313.175 -0.0305496
313.019 -0.0192581
312.864 -0.0079551
312.708 0.00335924
312.553 0.014685
312.397 0.0260222
312.242 0.0373708
312.086 0.0487309
311.931 0.0601024
311.775 0.0714854
311.62 0.08288
311.464 0.0942861
311.309 0.105704
311.153 0.117133
310.998 0.128574
310.842 0.140026
310.687 0.15149
310.531 0.162965
310.376 0.174453
310.22 0.185952
310.065 0.197462
309.91 0.208985
309.754 0.220519
309.599 0.232064
309.443 0.243622
309.288 0.255191
309.132 0.266772
308.977 0.278365
308.821 0.28997
308.666 0.301586
308.51 0.313215
308.355 0.324855
308.199 0.336507
308.044 0.348171
307.888 0.359847
307.733 0.371535
307.577 0.383235
307.422 0.394947
307.266 0.406671
307.111 0.418407
306.955 0.430155
306.8 0.441915
306.644 0.453687
306.489 0.465471
306.333 0.477267
306.178 0.489076
306.023 0.500897
305.867 0.512729
305.712 0.524574
305.556 0.536432
305.401 0.548301
305.245 0.560183
305.09 0.572077
304.934 0.583983
304.779 0.595901
304.623 0.607832
304.468 0.619775
304.312 0.631731
304.157 0.643699
304.001 0.655679
303.846 0.667672
303.69 0.679677
303.535 0.691695
303.379 0.703725
303.224 0.715767
303.068 0.727822
302.913 0.73989
302.757 0.75197
302.602 0.764063
302.446 0.776168
302.291 0.788286
302.136 0.800417
301.98 0.81256
301.825 0.824716
301.669 0.836884
301.514 0.849066
301.358 0.861259
301.203 0.873466
301.047 0.885686
300.892 0.897918
300.736 0.910163
300.581 0.922421
300.425 0.934692
300.27 0.946975
300.114 0.959272
299.959 0.971581
299.803 0.983904
299.648 0.996239
299.492 1.00859
299.337 1.02095
299.181 1.03332
299.026 1.04571
298.87 1.05811
298.715 1.07052
298.56 1.08295
298.404 1.09539
298.249 1.10784
298.093 1.12031
297.938 1.13279
297.782 1.14528
297.627 1.15778
297.471 1.1703
297.316 1.18284
297.16 1.19538
297.005 1.20794
296.849 1.22051
296.694 1.2331
296.538 1.24569
296.383 1.25831
296.227 1.27093
296.072 1.28357
295.916 1.29622
295.761 1.30889
295.605 1.32157
295.45 1.33426
295.294 1.34697
295.139 1.35968
294.983 1.37242
294.828 1.38516
294.673 1.39793
294.517 1.4107
294.362 1.42349
294.206 1.43629
294.051 1.4491
293.895 1.46193
293.74 1.47477
293.584 1.48763
293.429 1.5005
293.273 1.51338
293.118 1.52628
292.962 1.53919
292.807 1.55212
292.651 1.56506
292.496 1.57801
292.34 1.59098
292.185 1.60396
292.029 1.61696
291.874 1.62996
291.718 1.64299
291.563 1.65603
291.407 1.66908
291.252 1.68214
291.096 1.69522
290.941 1.70832
290.786 1.72142
290.63 1.73454
290.475 1.74768
290.319 1.76083
290.164 1.774
290.008 1.78718
289.853 1.80037
289.697 1.81358
289.542 1.8268
289.386 1.84003
289.231 1.85329
289.075 1.86655
288.92 1.87983
288.764 1.89312
288.609 1.90643
288.453 1.91976
288.298 1.93309
288.142 1.94645
287.987 1.95981
287.831 1.97319
287.676 1.98659
287.52 2



