total # of peaks = 1

From low frequency, the #1 peak

Data fit to <HN_loss> functional form

xData (#.=38)
[[0.798180],[0.941039],[1.083893],[1.226752],[1.369609],[1.512468],[1.655326],[1.798180],[1.941039],[2.083893],[2.226752],[2.369609],[2.512468],[2.655326],[2.798180],[2.941039],[3.083893],[3.226752],[3.369609],[3.512468],[3.655326],[3.798180],[3.941039],[4.083893],[4.226752],[4.369609],[4.512468],[4.655326],[4.798180],[4.941039],[5.083893],[5.226752],[5.369609],[5.512468],[5.655326],[5.798180],[5.941039],[6.083893]]

yData (#.=38)
[-1.054432,-0.984171,-0.930887,-0.874329,-0.817593,-0.772688,-0.731575,-0.688063,-0.648354,-0.614979,-0.584846,-0.555312,-0.529878,-0.504627,-0.481479,-0.459722,-0.439218,-0.425203,-0.413814,-0.404553,-0.401684,-0.404937,-0.415438,-0.431405,-0.451543,-0.477810,-0.509504,-0.545370,-0.584559,-0.625267,-0.668924,-0.716295,-0.761817,-0.807823,-0.854548,-0.904070,-0.945150,-0.985678]

stop condition:
intial coeffs = 1 0.5 0.5 -8 
scale  = 1 0.5 0.5 -8 
bndl   = 0 0 0 -20 
bndu   = 10 1 1 20 
epsf   = 0
epsx   = 1e-10
maxits = 100000

Operating Mode: F

fit info 2
(relative step is no more than EpsX.)

internal iterations = 35
time used = 0 seconds

fit coeffs
2.2787 0.420409 1 -3.49681 

fit coeffs error
0.0104916 0.00597271 0.0915264 0.0614791 

Statistics
===================================
R^2 (coefficient of determination) 
0.996762 (1 cycles)

RMS error 
0.0111414

average error 
0.00981357

average relative error 
0.0173469

maximum error 
0.0189742
===================================

cutoff_lo_afreq 0.79818
cutoff_lo_sfreq 0

cutoff_hi_afreq 6.08389
cutoff_hi_sfreq 5.28571

afreq_max 3.65533
sfreq_max 2.85715
loss_max  -0.401684

tauMax(afreq) 0.000318561
log(tauMax_a) -3.49681
tauMax(sfreq) 0.00200158
log(tauMax_s) -2.69863

Raw Data (#.=61)
log.afreq  log.sfreq  log.loss  storage   
==========================================
-0.773248 -1.57143 0.0668145 5.0289
-0.630391 -1.42857 -0.0755752 4.8188
-0.487532 -1.28571 -0.258779 4.6744
-0.344674 -1.14285 -0.439527 4.5809
-0.20182 -1 -0.625173 4.5179
-0.0589614 -0.857141 -0.86416 4.4798
0.083893 -0.714285 -1.03237 4.4567
0.226752 -0.571428 -1.09254 4.4387
0.369609 -0.428571 -1.1486 4.4227
0.512468 -0.285712 -1.14244 4.4082
0.655326 -0.142855 -1.10127 4.3921
0.79818 0 -1.05443 4.3749
0.941039 0.142859 -0.984171 4.3547
1.08389 0.285715 -0.930887 4.3316
1.22675 0.428572 -0.874329 4.3054
1.36961 0.571429 -0.817593 4.2755
1.51247 0.714288 -0.772688 4.2418
1.65533 0.857145 -0.731575 4.2048
1.79818 1 -0.688063 4.1639
1.94104 1.14286 -0.648354 4.1189
2.08389 1.28571 -0.614979 4.0699
2.22675 1.42857 -0.584846 4.0173
2.36961 1.57143 -0.555312 3.9609
2.51247 1.71429 -0.529878 3.9008
2.65533 1.85715 -0.504627 3.8372
2.79818 2 -0.481479 3.7698
2.94104 2.14286 -0.459722 3.699
3.08389 2.28571 -0.439218 3.6245
3.22675 2.42857 -0.425203 3.547
3.36961 2.57143 -0.413814 3.4673
3.51247 2.71429 -0.404553 3.3856
3.65533 2.85715 -0.401684 3.3027
3.79818 3 -0.404937 3.2199
3.94104 3.14286 -0.415438 3.1383
4.08389 3.28571 -0.431405 3.0593
4.22675 3.42857 -0.451543 2.9834
4.36961 3.57143 -0.47781 2.9115
4.51247 3.71429 -0.509504 2.8442
4.65533 3.85715 -0.54537 2.782
4.79818 4 -0.584559 2.7249
4.94104 4.14286 -0.625267 2.6729
5.08389 4.28571 -0.668924 2.6256
5.22675 4.42857 -0.716295 2.5831
5.36961 4.57143 -0.761817 2.5449
5.51247 4.71429 -0.807823 2.5105
5.65533 4.85715 -0.854548 2.4796
5.79818 5 -0.90407 2.4519
5.94104 5.14286 -0.94515 2.4271
6.08389 5.28571 -0.985678 2.4043
6.22675 5.42857 -1.03616 2.3839
6.36961 5.57143 -1.06612 2.3654
6.51247 5.71429 -1.13642 2.3484
6.65533 5.85715 -1.09488 2.3334
6.79818 6 -1.23539 2.3168
6.94104 6.14286 -1.33183 2.3083
7.08389 6.28571 -1.24884 2.2958
7.22675 6.42857 -2.13986 2.2888
7.36961 6.57143 -1.87043 2.2889
7.51247 6.71429 -1.46937 2.2869
7.65533 6.85715 -1.17494 2.3021
7.79818 7 -1.47604 2.3056


DC Free Mode (#.=61)
log.afreq  log.sfreq  log.loss  storage   
==========================================
-0.773248 -1.57143 0.0668145 5.0289
-0.630391 -1.42857 -0.0755752 4.8188
-0.487532 -1.28571 -0.258779 4.6744
-0.344674 -1.14285 -0.439527 4.5809
-0.20182 -1 -0.625173 4.5179
-0.0589614 -0.857141 -0.86416 4.4798
0.083893 -0.714285 -1.03237 4.4567
0.226752 -0.571428 -1.09254 4.4387
0.369609 -0.428571 -1.1486 4.4227
0.512468 -0.285712 -1.14244 4.4082
0.655326 -0.142855 -1.10127 4.3921
0.79818 0 -1.05443 4.3749
0.941039 0.142859 -0.984171 4.3547
1.08389 0.285715 -0.930887 4.3316
1.22675 0.428572 -0.874329 4.3054
1.36961 0.571429 -0.817593 4.2755
1.51247 0.714288 -0.772688 4.2418
1.65533 0.857145 -0.731575 4.2048
1.79818 1 -0.688063 4.1639
