# LAMMPS Data File

8000 atoms
0 bonds
0 angles

2 atom types
0 bond types
0 angle types

-50.0 50.0 xlo xhi
-50.0 50.0 ylo yhi
 -0.5  0.5 zlo zhi

Masses

1 1.00
2 1.00

Atoms

1	1	8.597256	22.879972	0
2	1	5.522515	-23.374576	0
3	1	14.509216	-22.689504	0
4	1	-6.867173	21.350278	0
5	1	-3.064397	24.065866	0
6	1	-5.25162	11.959571	0
7	1	-24.900879	24.791883	0
8	1	14.387663	16.34389	0
9	1	-6.506465	13.178836	0
10	1	6.677176	-8.451565	0
11	1	15.472414	-1.226594	0
12	1	11.875989	1.581941	0
13	1	12.457281	7.301262	0
14	1	-20.113008	7.785143	0
15	1	-6.893388	16.718334	0
16	1	-10.223255	17.904636	0
17	1	-8.084413	11.723048	0
18	1	-23.79738	3.735607	0
19	1	-11.335372	-11.688985	0
20	1	-9.943229	-7.734258	0
21	1	-17.529947	1.573794	0
22	1	-7.994556	6.337755	0
23	1	20.395873	6.557925	0
24	1	4.972158	-14.468992	0
25	1	-17.005428	8.107866	0
26	1	7.016111	-20.559299	0
27	1	-15.716948	-15.214788	0
28	1	6.750834	15.540407	0
29	1	9.326903	-23.032128	0
30	1	2.332537	2.350207	0
31	1	23.817966	-21.07106	0
32	1	-11.076591	-6.25958	0
33	1	-5.363431	-24.587028	0
34	1	-18.211678	-10.012127	0
35	1	-23.162503	10.158864	0
36	1	-8.133525	23.967767	0
37	1	23.601518	-22.621623	0
38	1	-7.086932	-19.348701	0
39	1	-1.52947	-3.89207	0
40	1	-16.820699	13.185672	0
41	1	16.020783	-12.522077	0
42	1	3.492375	-22.625916	0
43	1	4.647476	22.299557	0
44	1	-16.264513	16.555738	0
45	1	-5.558191	-7.239971	0
46	1	-0.27216	-11.114169	0
47	1	-8.735508	-17.077554	0
48	1	-17.495367	-10.984436	0
49	1	9.380732	19.693579	0
50	1	-18.002934	-23.827864	0
51	1	-6.262128	-4.619788	0
52	1	-2.887661	-19.36125	0
53	1	-23.84046	16.974322	0
54	1	-5.573302	20.910821	0
55	1	14.403881	-10.971974	0
56	1	-4.162283	21.579226	0
57	1	-21.308553	4.757708	0
58	1	-17.26173	-10.20699	0
59	1	5.27686	-16.88434	0
60	1	8.185832	2.709602	0
61	1	2.415513	-20.253947	0
62	1	-8.816696	-13.065585	0
63	1	-2.971388	-11.112538	0
64	1	6.622818	17.624468	0
65	1	-23.213174	-11.541646	0
66	1	6.083571	-20.505039	0
67	1	-12.755786	6.364896	0
68	1	11.160764	-7.442906	0
69	1	10.177773	-17.506316	0
70	1	-18.854404	14.198067	0
71	1	-2.320622	-21.983382	0
72	1	17.10527	-10.33892	0
73	1	14.730474	-22.899322	0
74	1	24.362983	-17.074667	0
75	1	-19.764409	-5.40308	0
76	1	15.377936	-20.013974	0
77	1	-21.614623	11.061038	0
78	1	-4.889348	16.488231	0
79	1	6.577296	22.134119	0
80	1	-19.723639	-7.962468	0
81	1	-5.831242	-11.778755	0
82	1	16.278235	-7.781255	0
83	1	-13.358264	-18.375384	0
84	1	11.192747	1.824332	0
85	1	-15.219131	17.21389	0
86	1	19.283301	0.468091	0
87	1	23.428699	2.195746	0
88	1	21.820348	-8.769717	0
89	1	-11.281145	19.209756	0
90	1	-5.021874	-22.372003	0
91	1	19.340108	15.830749	0
92	1	-9.897801	8.00741	0
93	1	-19.882199	11.383382	0
94	1	-10.563688	20.060063	0
95	1	9.543134	-21.545146	0
96	1	23.647965	-21.819021	0
97	1	4.182895	23.755643	0
98	1	-11.172542	5.901889	0
99	1	9.66152	-2.33688	0
100	1	24.650892	22.369462	0
101	1	6.536973	-19.825687	0
102	1	-0.022836	10.427075	0
103	1	22.584867	-14.086854	0
104	1	-6.430523	-7.306072	0
105	1	-15.984178	9.855699	0
106	1	-7.47297	11.005221	0
107	1	11.60643	-21.859452	0
108	1	3.565024	10.092154	0
109	1	-17.164815	-6.672515	0
110	1	-21.305344	-12.338073	0
111	1	1.844838	8.008879	0
112	1	17.30313	-17.12226	0
113	1	1.442931	-15.386089	0
114	1	16.633643	-14.761207	0
115	1	-2.519336	1.889785	0
116	1	2.665396	5.860286	0
117	1	-3.614763	-20.760303	0
118	1	-16.571951	13.212186	0
119	1	-18.447161	1.47429	0
120	1	-23.490579	-5.094608	0
121	1	10.663703	-13.265557	0
122	1	23.480095	18.759405	0
123	1	14.091996	-3.114324	0
124	1	12.028808	23.094659	0
125	1	-0.544071	6.88375	0
126	1	-10.98524	-19.693649	0
127	1	21.262702	0.611863	0
128	1	5.569851	-15.114031	0
129	1	-10.524485	-22.110785	0
130	1	-2.504814	-24.500144	0
131	1	-1.606432	13.751009	0
132	1	9.90806	21.47207	0
133	1	17.709677	22.042434	0
134	1	-6.91262	-8.052524	0
135	1	-0.697806	-14.071286	0
136	1	-2.96256	11.964045	0
137	1	7.117964	-24.520175	0
138	1	7.923719	3.488949	0
139	1	-0.25782	-12.41342	0
140	1	-19.060036	20.914024	0
141	1	-9.565567	-3.541427	0
142	1	-22.012976	4.415735	0
143	1	-19.636874	19.742207	0
144	1	-16.587863	-13.660612	0
145	1	16.419459	10.42468	0
146	1	-18.099023	-12.455282	0
147	1	-14.729368	-2.650808	0
148	1	-13.047546	9.52756	0
149	1	15.839845	6.094946	0
150	1	-23.420284	-17.658213	0
151	1	22.186298	2.257139	0
152	1	-10.881744	-9.083855	0
153	1	-21.214809	9.126972	0
154	1	16.200303	12.528253	0
155	1	-19.792276	11.771645	0
156	1	9.328856	5.190546	0
157	1	-2.651883	19.900042	0
158	1	1.617849	2.108479	0
159	1	1.16851	18.814311	0
160	1	-6.521519	21.389252	0
161	1	-10.950837	8.546704	0
162	1	14.697955	14.596065	0
163	1	1.12256	19.689624	0
164	1	-15.080533	-14.371882	0
165	1	-19.9212	-18.401051	0
166	1	4.690919	21.758973	0
167	1	-5.775999	5.421783	0
168	1	17.901414	-9.475256	0
169	1	-20.871825	21.144676	0
170	1	1.148247	9.387717	0
171	1	-3.576972	2.727269	0
172	1	-13.870081	18.63273	0
173	1	-6.797679	-9.190499	0
174	1	-7.030368	-18.961017	0
175	1	15.397254	20.618575	0
176	1	2.921764	5.838533	0
177	1	-12.084973	-21.562313	0
178	1	13.562316	-5.831591	0
179	1	-16.88116	18.486041	0
180	1	-21.010989	-22.262818	0
181	1	9.456645	-17.958826	0
182	1	-5.187116	6.500395	0
183	1	13.997386	21.907267	0
184	1	3.750798	-15.839152	0
185	1	-4.401481	-9.081461	0
186	1	-0.05805	-17.206259	0
187	1	-0.501508	21.995853	0
188	1	-23.658457	-7.429726	0
189	1	6.513708	-23.726393	0
190	1	16.400777	17.837647	0
191	1	4.303758	4.361399	0
192	1	-7.853151	-8.40094	0
193	1	-19.616549	22.376032	0
194	1	-9.337038	-9.606287	0
195	1	-9.929216	13.669505	0
196	1	1.303989	-8.524406	0
197	1	10.011524	-20.301493	0
198	1	3.298109	24.99954	0
199	1	2.79317	19.801771	0
200	1	12.783542	-18.910888	0
201	1	15.721339	-13.2503	0
202	1	-10.468186	-2.671275	0
203	1	19.760516	11.615797	0
204	1	-12.893873	5.137578	0
205	1	-21.816098	20.260006	0
206	1	21.408448	-20.513623	0
207	1	12.160108	4.370799	0
208	1	1.945674	-9.100196	0
209	1	-14.723165	-15.423865	0
210	1	-22.333301	-20.860644	0
211	1	-10.971512	6.359529	0
212	1	8.783806	6.838048	0
213	1	19.528581	19.026562	0
214	1	-13.519708	-6.207557	0
215	1	-0.571686	2.124435	0
216	1	-13.345955	2.915936	0
217	1	5.954887	9.856348	0
218	1	-10.618215	-0.157586	0
219	1	-22.608501	15.961501	0
220	1	-19.937929	-17.354958	0
221	1	-19.975014	1.255258	0
222	1	-19.945256	14.281055	0
223	1	-22.912355	-15.991674	0
224	1	-7.814543	-18.241692	0
225	1	3.113579	10.6284	0
226	1	-17.88659	-19.727999	0
227	1	3.342352	19.538513	0
228	1	-6.086197	20.713334	0
229	1	12.673244	19.098693	0
230	1	0.039702	23.904741	0
231	1	3.797218	17.921659	0
232	1	-3.680304	22.504163	0
233	1	-0.162289	5.961092	0
234	1	17.346557	4.409545	0
235	1	-1.330156	7.183365	0
236	1	3.183776	-11.380934	0
237	1	-24.319184	16.751678	0
238	1	2.034369	-16.573401	0
239	1	-16.062836	10.248084	0
240	1	-23.975399	-6.395028	0
241	1	-14.051917	14.539224	0
242	1	7.950771	-5.36553	0
243	1	5.212078	-5.642398	0
244	1	-13.811213	7.223038	0
245	1	5.497109	13.18933	0
246	1	5.265141	15.357131	0
247	1	4.370282	-5.104158	0
248	1	11.445934	-22.789137	0
